,DNE,CDE,HTE,B1E,FRE,BME,EQE,OFE,WOE,DWE,TVE,FGE,B2E,CWE,HPE,GRE,all_P
6480,0,0,5,0,113,7,46,19,0,0,38,121,7,0,1775,0,2128.0
6481,0,0,5,0,114,7,40,15,0,0,39,121,7,0,1778,2,2127.0
6482,0,0,5,0,115,7,40,15,0,0,39,120,7,0,1779,0,2006.0
6483,0,0,5,0,114,7,30,19,0,0,39,0,7,0,1783,2,2015.0
6484,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1787,2,2016.0
6485,0,1,5,0,114,7,40,15,0,0,38,0,7,0,1789,0,2014.0
6486,0,0,5,0,114,7,40,15,0,0,38,0,8,0,1787,0,2475.0
6487,0,0,5,0,114,7,40,15,0,0,38,458,7,0,1791,0,2473.0
6488,0,1,5,0,114,7,40,15,0,0,38,451,8,0,1792,2,2470.0
6489,0,0,5,0,114,7,40,15,0,0,39,449,7,0,1792,2,2472.0
6490,0,1,5,0,115,7,41,17,0,0,39,445,7,0,1795,0,2473.0
6491,0,0,5,0,114,7,40,15,0,0,38,445,7,0,1798,4,2475.0
6492,0,0,5,0,115,7,40,19,0,0,38,444,7,0,1800,0,2474.0
6493,0,0,5,0,114,7,42,15,0,0,39,443,8,0,1799,2,2471.0
6494,0,0,5,0,114,7,40,15,0,0,38,444,7,0,1801,0,2472.0
6495,0,0,5,0,114,7,40,15,0,0,39,445,7,0,1800,0,2486.0
6496,0,1,5,0,114,8,44,18,0,0,37,445,7,0,1803,4,2481.0
6497,0,1,5,0,115,7,40,15,0,0,38,446,7,0,1805,2,2481.0
6498,0,1,5,0,114,7,40,19,0,0,39,444,7,0,1803,2,2466.0
6499,0,0,5,0,114,7,31,15,0,0,38,444,7,0,1805,0,2036.0
6500,0,0,5,0,114,7,40,15,0,0,38,1,8,0,1806,2,2038.0
6501,0,0,5,0,113,7,40,15,0,0,38,1,8,0,1809,2,2036.0
6502,0,1,5,0,114,7,40,15,0,0,39,1,8,0,1806,0,2045.0
6503,0,1,5,0,114,7,40,18,0,0,38,1,7,0,1810,4,2252.0
6504,0,0,5,0,114,8,40,16,0,0,39,214,7,0,1807,2,2188.0
6505,0,0,5,0,114,7,40,15,0,0,38,154,7,0,1808,0,2191.0
6506,0,0,5,0,113,7,41,15,0,0,38,154,7,0,1811,0,2200.0
6507,0,0,5,0,114,7,40,18,0,0,39,156,8,0,1811,2,2196.0
6508,0,0,5,0,113,7,40,15,0,0,39,155,8,0,1810,4,2192.0
6509,0,0,5,0,114,7,41,19,0,0,39,149,8,0,1810,0,2188.0
6510,0,0,5,0,115,7,40,15,0,0,38,146,7,0,1813,2,2190.0
6511,0,0,5,0,115,7,40,16,0,0,38,144,7,0,1818,0,2186.0
6512,0,1,5,0,113,7,43,15,0,0,38,143,7,0,1814,0,2187.0
6513,0,0,5,0,113,7,40,15,0,0,39,142,8,0,1816,2,2188.0
6514,0,0,5,0,114,7,40,18,0,0,38,140,8,0,1818,0,368.0
6515,0,0,5,0,107,7,46,15,0,0,39,140,8,0,1,0,361.0
6516,0,1,5,0,108,7,40,15,0,0,38,138,8,0,1,0,361.0
6517,0,0,5,0,106,7,40,15,0,0,39,138,8,0,1,2,354.0
6518,0,1,5,0,106,7,31,18,0,0,39,137,7,0,1,2,359.0
6519,0,0,5,0,107,7,40,15,0,0,39,136,8,0,0,2,361.0
6520,0,1,5,0,106,7,40,18,0,0,39,135,7,0,1,2,355.0
6521,0,1,5,0,106,7,40,15,0,0,38,135,7,0,1,0,357.0
6522,0,1,5,0,105,7,40,15,0,0,38,135,8,0,1,2,355.0
6523,0,0,5,0,106,7,40,15,0,0,38,134,7,0,1,2,355.0
6524,0,0,5,0,106,7,40,15,0,0,38,133,8,0,1,2,361.0
6525,0,1,5,0,105,7,41,19,1,0,38,133,8,0,1,2,359.0
6526,0,0,5,0,106,7,40,17,0,0,39,133,8,0,0,4,356.0
6527,0,1,5,0,106,7,40,15,0,0,39,133,7,0,1,2,354.0
6528,0,0,5,0,106,7,42,15,0,0,38,132,7,0,0,2,357.0
6529,0,0,5,0,106,7,40,18,0,0,38,132,8,0,1,2,351.0
6530,0,0,5,0,107,7,40,15,0,0,38,132,7,0,0,0,359.0
6531,0,0,5,0,106,7,44,18,0,0,37,132,7,0,1,2,390.0
6532,0,0,5,0,106,7,40,15,0,0,38,131,7,0,37,4,391.0
6533,0,0,5,0,106,7,40,15,1,0,39,130,8,0,38,2,377.0
6534,0,1,5,0,106,7,30,15,0,0,38,131,7,0,37,0,387.0
6535,0,0,5,0,106,7,40,15,0,0,38,130,7,0,37,2,390.0
6536,0,0,5,0,105,7,40,19,0,0,38,130,8,0,38,0,383.0
6537,0,0,5,0,105,7,40,15,0,0,38,127,8,0,36,2,380.0
6538,0,0,5,0,106,7,40,15,0,0,38,125,7,0,37,0,381.0
6539,0,1,5,0,106,7,40,15,0,0,39,124,7,0,37,0,382.0
6540,0,1,5,0,106,7,40,18,0,0,38,123,7,0,37,0,378.0
6541,0,0,5,0,104,7,40,15,0,0,39,122,7,0,37,2,256.0
6542,0,0,5,0,106,7,40,15,0,0,39,0,7,0,37,0,1760.0
6543,0,0,5,0,114,7,40,15,0,0,38,0,8,0,1533,0,1931.0
6544,0,0,5,0,115,7,41,15,1,0,39,0,7,0,1699,2,1984.0
6545,0,0,5,0,114,7,40,19,0,0,39,0,7,0,1751,2,1968.0
6546,0,1,5,0,114,7,40,15,0,0,38,0,7,0,1737,4,1986.0
6547,0,0,5,0,114,7,43,19,0,0,38,0,7,0,1751,2,1990.0
6548,0,0,5,0,114,7,40,15,0,0,39,0,7,0,1761,2,2002.0
6549,0,0,5,0,115,7,40,19,0,0,38,0,8,0,1770,0,2048.0
6550,0,1,37,0,115,7,47,15,0,0,39,0,8,0,1779,0,2048.0
6551,0,0,37,0,116,7,40,18,0,0,39,0,7,0,1784,0,2047.0
6552,0,0,37,0,115,7,40,15,0,0,39,0,8,0,1786,0,2039.0
6553,0,1,21,0,115,7,40,15,0,0,39,0,8,0,1791,2,2027.0
6554,0,0,5,0,115,7,41,15,0,0,39,0,7,0,1794,4,2026.0
6555,0,1,5,0,114,7,41,15,0,0,39,0,7,0,1795,2,2033.0
6556,0,1,5,0,116,7,40,18,0,0,39,0,7,0,1800,0,2030.0
6557,0,0,5,0,115,7,41,14,0,0,38,0,8,0,1800,2,2028.0
6558,0,1,5,0,115,7,40,14,0,0,37,0,7,0,1802,0,2026.0
6559,0,0,5,0,113,7,40,14,0,0,38,0,7,0,1800,2,2039.0
6560,0,1,5,0,115,7,41,15,0,0,39,0,8,0,1808,0,2050.0
6561,0,1,21,0,115,7,40,15,0,0,38,0,8,0,1803,2,2042.0
6562,0,1,5,0,114,7,40,19,0,0,38,0,8,0,1808,2,2036.0
6563,0,1,5,0,114,7,42,15,0,0,38,0,7,0,1807,0,2041.0
6564,0,0,5,0,115,7,40,19,0,0,38,0,7,0,1808,2,2038.0
6565,0,1,5,0,114,7,40,15,0,0,39,0,7,0,1810,0,2051.0
6566,0,0,5,0,114,7,44,18,0,0,40,0,7,0,1814,2,2184.0
6567,0,0,5,0,115,7,40,15,0,0,38,144,7,0,1813,0,2177.0
6568,0,1,5,0,114,7,40,19,0,0,40,132,8,0,1811,0,2157.0
6569,0,0,5,0,114,7,30,15,0,0,39,127,7,0,1813,0,2173.0
6570,0,0,5,0,114,7,40,19,0,0,39,126,7,0,1816,0,2213.0
6571,0,1,5,0,115,7,40,62,0,0,38,125,7,0,1813,0,565.0
6572,0,1,5,0,107,7,40,61,0,0,39,125,7,0,173,0,397.0
6573,0,0,5,0,107,7,43,62,0,0,39,124,7,0,1,2,348.0
6574,0,0,5,0,107,7,40,15,0,0,39,123,7,0,1,4,360.0
6575,0,0,22,0,106,7,40,15,0,0,39,122,8,0,1,0,344.0
6576,0,1,5,0,107,7,40,15,0,0,39,122,8,0,0,0,229.0
6577,0,0,5,0,107,7,40,19,0,0,38,0,8,0,1,4,224.0
6578,0,0,5,0,106,7,40,15,0,0,39,0,7,0,1,4,226.0
6579,0,0,5,0,106,7,41,19,0,0,38,0,7,0,1,2,237.0
6580,0,0,21,0,106,7,40,15,0,0,39,0,8,0,1,0,220.0
6581,0,0,5,0,106,7,40,15,0,0,39,0,7,0,1,0,228.0
6582,0,1,5,0,107,7,42,19,0,0,38,0,8,0,1,0,223.0
6583,0,0,5,0,105,7,40,15,0,0,38,0,8,0,1,4,224.0
6584,0,0,5,0,106,7,40,15,0,0,38,0,8,0,1,4,234.0
6585,0,1,21,0,106,7,30,19,0,0,38,1,8,0,1,2,226.0
6586,0,0,5,0,106,7,40,19,0,0,39,0,7,0,1,2,224.0
6587,0,0,5,0,107,7,40,15,0,0,39,0,8,0,1,2,225.0
6588,0,0,5,0,106,7,40,18,0,0,38,0,8,0,1,2,223.0
6589,0,1,5,0,106,7,40,18,0,0,38,0,7,0,1,0,222.0
6590,0,0,5,0,106,7,40,15,1,0,38,0,8,0,0,2,258.0
6591,0,0,5,0,106,7,40,15,0,0,39,0,8,0,38,0,259.0
6592,0,0,5,0,106,7,40,19,0,0,38,0,7,0,37,0,258.0
6593,0,0,5,0,105,7,40,15,0,0,39,0,7,0,38,2,261.0
6594,0,0,5,0,106,7,40,15,0,0,39,1,7,0,37,4,265.0
6595,0,1,5,0,106,7,41,19,0,0,38,0,8,0,36,4,260.0
6596,0,0,5,0,105,7,40,15,0,0,39,1,8,0,38,2,265.0
6597,0,0,5,0,106,7,40,15,0,0,38,10,7,0,37,0,258.0
6598,0,0,5,0,105,7,42,15,0,0,38,0,7,0,37,2,264.0
6599,0,1,5,0,105,7,40,19,0,0,39,1,8,0,37,2,255.0
6600,0,0,5,0,105,7,40,15,0,0,38,0,8,0,37,0,265.0
6601,0,0,5,0,105,7,44,19,0,0,38,1,7,0,37,2,257.0
6602,0,0,5,0,106,7,40,15,0,0,39,0,8,0,37,0,255.0
6603,0,0,5,0,104,7,40,15,0,0,38,0,8,0,36,2,390.0
6604,0,1,5,0,105,7,30,16,0,0,38,143,7,0,36,2,401.0
6605,0,0,5,0,106,7,40,19,0,0,39,139,8,0,38,0,385.0
6606,0,1,5,0,105,7,40,15,0,0,38,127,8,0,37,2,386.0
6607,0,1,5,0,106,7,40,15,0,0,39,127,8,0,36,2,1738.0
6608,0,0,5,0,114,7,40,18,0,0,38,125,7,0,1382,2,1994.0
6609,0,0,5,0,115,7,40,18,0,0,38,124,8,0,1637,2,2066.0
6610,0,0,5,0,114,7,40,15,0,0,38,123,7,0,1715,2,2090.0
6611,0,0,5,0,115,7,40,15,0,0,39,123,7,0,1739,0,2108.0
6612,0,0,5,0,113,7,40,15,0,0,38,122,8,0,1760,0,2085.0
6613,0,0,5,0,113,7,40,15,0,0,38,122,8,0,1735,2,1978.0
6614,0,2,5,0,114,7,41,15,1,0,38,0,8,0,1745,2,1984.0
6615,0,0,5,0,114,7,39,19,0,0,38,0,7,0,1755,0,1993.0
6616,0,0,5,0,114,7,39,18,0,0,38,0,7,0,1763,2,1998.0
6617,0,0,5,0,114,7,43,15,0,0,38,0,8,0,1768,0,2000.0
6618,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1770,4,2006.0
6619,0,0,5,0,113,7,40,18,0,0,38,1,7,0,1777,0,2002.0
6620,0,0,5,0,113,7,30,19,0,0,38,0,7,0,1781,2,2009.0
6621,0,0,5,0,113,7,40,15,0,0,38,0,7,0,1782,2,2017.0
6622,0,1,5,0,113,7,39,18,0,0,38,0,7,0,1787,2,2020.0
6623,0,0,5,0,113,7,40,17,0,0,38,0,8,0,1790,2,2019.0
6624,0,0,5,0,113,7,40,15,0,0,38,0,8,0,1793,0,2022.0
6625,0,1,5,0,114,7,40,15,0,0,38,0,7,0,1795,0,2022.0
6626,0,0,5,0,113,7,39,18,0,0,39,0,7,0,1794,0,2030.0
6627,0,0,5,0,114,7,40,19,0,0,38,0,7,0,1800,0,2024.0
6628,0,0,5,0,113,7,40,15,0,0,40,0,7,0,1795,2,2032.0
6629,0,0,5,0,114,7,40,15,0,0,39,0,8,0,1800,4,2030.0
6630,0,0,5,0,113,7,41,18,0,0,38,0,8,0,1798,2,2031.0
6631,0,0,5,0,114,7,40,19,0,0,38,0,7,0,1799,2,2032.0
6632,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1802,4,2039.0
6633,0,0,5,0,114,7,42,19,0,0,38,0,8,0,1802,4,2028.0
6634,0,0,5,0,113,7,40,15,0,0,38,0,8,0,1800,2,2030.0
6635,0,0,5,0,113,7,40,15,0,0,38,0,7,0,1803,2,2040.0
6636,0,0,5,0,112,7,44,15,0,0,39,0,8,0,1808,2,2039.0
6637,0,1,5,0,113,7,40,18,0,0,38,0,8,0,1807,2,2035.0
6638,0,0,5,0,113,7,39,15,0,0,38,0,8,0,1808,2,2024.0
6639,0,1,5,0,112,7,30,15,0,0,38,0,8,0,1808,0,2035.0
6640,0,1,5,0,112,7,40,15,0,0,39,0,8,0,1806,2,227.0
6641,0,0,5,0,106,7,40,19,0,0,39,0,8,0,1,2,219.0
6642,0,1,4,0,106,7,40,16,0,0,38,0,7,0,0,0,220.0
6643,0,0,5,0,106,7,40,15,0,0,38,0,7,0,0,2,227.0
6644,0,0,5,0,107,7,40,19,0,0,39,0,7,0,1,2,222.0
6645,0,1,5,0,106,7,40,15,0,0,38,0,7,0,1,2,224.0
6646,0,1,5,0,106,7,41,15,0,0,38,0,8,0,1,2,220.0
6647,0,0,5,0,106,7,40,15,0,0,39,0,8,0,0,0,370.0
6648,0,0,5,0,106,7,40,19,0,0,39,144,8,0,0,2,353.0
6649,0,2,5,0,107,7,42,14,0,0,38,130,7,0,1,0,346.0
6650,0,0,5,0,105,7,40,15,0,0,38,127,7,0,0,2,345.0
6651,0,0,5,0,105,7,40,17,0,0,38,126,7,0,0,0,351.0
6652,0,0,5,0,106,7,43,18,0,0,38,126,7,0,1,0,346.0
6653,0,0,5,0,106,7,40,15,0,0,38,124,7,0,0,4,345.0
6654,0,0,5,0,106,7,40,18,0,0,38,124,7,0,0,0,331.0
6655,0,0,5,0,106,7,30,15,0,0,38,123,7,0,0,0,352.0
6656,0,0,5,0,106,7,40,15,0,0,38,126,7,0,4,4,386.0
6657,0,1,5,0,106,7,40,15,0,0,38,126,8,0,38,2,269.0
6658,0,0,5,0,106,7,40,18,0,0,39,7,7,0,38,2,265.0
6659,0,0,5,0,106,7,40,15,0,0,38,7,7,0,38,2,261.0
6660,0,1,5,0,105,7,40,15,0,0,38,7,7,0,36,0,278.0
6661,16,0,5,0,106,7,40,15,0,0,39,7,7,0,36,0,374.0
6662,42,1,5,0,106,7,40,81,0,0,38,7,9,0,36,2,311.0
6663,42,0,5,0,105,7,40,20,0,0,38,7,9,0,36,2,311.0
6664,43,1,5,0,105,7,40,19,0,0,39,7,8,0,37,0,313.0
6665,42,0,5,0,106,7,41,22,0,0,39,7,9,0,35,0,311.0
6666,43,0,5,0,104,7,40,20,0,0,39,7,9,0,37,0,311.0
6667,41,0,5,0,106,7,40,23,0,0,38,7,8,0,36,0,443.0
6668,43,1,5,0,105,7,42,20,0,0,37,135,8,0,36,4,451.0
6669,42,0,5,0,106,7,40,23,0,0,39,143,8,0,36,2,442.0
6670,42,0,5,0,106,7,40,20,0,0,39,137,8,0,36,2,448.0
6671,41,0,5,0,106,7,46,23,0,0,39,135,8,0,36,2,437.0
6672,42,0,5,0,104,7,40,20,0,0,39,134,8,0,36,2,439.0
6673,42,0,5,0,106,7,40,23,1,0,38,133,8,0,36,0,419.0
6674,38,0,5,0,105,7,30,20,0,0,38,132,8,0,36,0,432.0
6675,38,0,5,0,105,7,40,20,0,0,38,131,8,0,36,4,436.0
6676,38,0,5,0,105,7,40,24,0,0,38,131,8,0,38,2,432.0
6677,39,0,5,0,106,7,40,20,0,0,38,131,8,0,36,2,430.0
6678,40,0,5,0,103,7,40,18,0,0,39,131,8,0,37,2,425.0
6679,39,1,5,0,106,7,40,15,0,0,38,129,8,0,37,0,428.0
6680,39,0,5,0,106,7,40,19,0,0,38,129,8,0,37,0,424.0
6681,38,1,5,0,105,7,41,15,0,0,39,129,8,0,36,0,1681.0
6682,38,0,5,0,114,7,40,18,0,0,38,128,8,0,1281,4,2002.0
6683,44,0,5,0,114,7,40,15,0,0,38,129,8,0,1600,2,2105.0
6684,39,1,5,0,113,7,42,19,0,0,38,127,8,0,1704,2,2131.0
6685,39,0,5,0,115,7,40,15,0,0,38,126,8,0,1736,2,2150.0
6686,41,1,5,0,114,7,40,15,0,0,39,123,8,0,1755,2,2130.0
6687,39,0,5,0,114,7,44,15,0,0,38,122,8,0,1738,0,2008.0
6688,38,0,5,0,114,7,40,19,0,0,38,0,8,0,1737,2,2018.0
6689,39,0,5,0,114,7,40,15,0,0,39,0,8,0,1751,0,2020.0
6690,38,0,5,0,114,7,30,19,0,0,38,0,8,0,1761,0,2034.0
6691,38,0,5,0,114,7,40,15,0,0,39,0,8,0,1766,2,2033.0
6692,35,0,5,0,113,7,40,19,0,0,39,0,8,0,1767,0,2042.0
6693,36,0,5,0,114,7,40,15,1,0,39,0,8,0,1777,0,2042.0
6694,35,0,5,0,113,7,40,19,0,0,39,0,8,0,1776,0,2043.0
6695,32,1,5,0,113,7,39,15,0,0,39,0,8,0,1784,0,2079.0
6696,31,0,35,0,114,7,40,19,0,0,38,0,8,0,1785,2,2068.0
6697,31,1,21,0,114,7,41,15,0,0,39,0,8,0,1791,0,2059.0
6698,33,1,5,0,114,7,40,19,0,0,38,0,8,0,1792,2,2054.0
6699,31,0,5,0,114,7,40,15,0,0,38,0,8,0,1794,2,2063.0
6700,31,0,5,0,113,7,41,19,0,0,39,0,8,0,1800,0,2051.0
6701,30,0,5,0,114,7,40,15,0,0,39,0,8,0,1793,0,2060.0
6702,27,0,5,0,114,7,40,19,0,0,38,0,8,0,1802,0,2059.0
6703,28,1,5,0,113,7,43,15,0,0,38,0,8,0,1801,0,2071.0
6704,31,0,5,0,113,7,40,19,0,0,39,0,8,0,1809,0,2067.0
6705,28,0,5,0,113,7,40,15,0,0,39,0,8,0,1810,2,2061.0
6706,28,0,5,0,114,7,30,19,0,0,39,0,8,0,1811,0,260.0
6707,37,0,5,0,106,7,41,15,0,0,39,0,8,0,0,2,250.0
6708,28,0,5,0,108,7,40,15,0,0,38,0,8,0,1,0,253.0
6709,29,0,5,0,106,7,40,15,0,0,38,0,8,0,1,4,253.0
6710,29,0,5,0,107,7,40,15,0,0,39,0,8,0,1,2,250.0
6711,29,0,5,0,108,7,40,15,0,0,38,0,8,0,0,0,251.0
6712,29,1,5,0,106,7,40,15,0,0,39,0,8,0,1,0,251.0
6713,28,1,5,0,107,7,41,15,0,0,38,0,8,0,1,0,249.0
6714,28,0,5,0,106,7,41,15,0,0,38,0,8,0,1,0,250.0
6715,28,0,5,0,106,7,40,15,0,0,38,0,8,0,1,2,1418.0
6716,28,0,5,0,106,7,41,15,0,0,39,1168,8,0,1,0,392.0
6717,26,0,5,0,106,7,40,19,0,0,39,141,8,0,1,0,388.0
6718,33,0,5,0,106,7,40,20,0,0,38,128,8,0,1,2,390.0
6719,31,0,5,0,106,7,42,24,0,0,38,126,8,0,1,2,386.0
6720,31,0,5,0,106,7,40,20,0,0,39,125,8,0,1,4,388.0
6721,30,1,5,0,106,7,40,24,0,0,38,124,8,0,1,4,415.0
6722,29,1,38,0,105,7,44,20,0,0,38,124,8,0,1,0,405.0
6723,29,0,31,0,105,6,40,24,0,0,38,122,8,0,0,2,393.0
6724,25,1,21,0,106,7,40,20,0,0,39,123,8,0,1,2,407.0
6725,26,0,5,0,106,7,31,24,0,0,39,121,7,0,39,2,376.0
6726,27,1,46,0,106,7,40,20,0,0,39,44,7,0,37,2,303.0
6727,27,1,22,0,105,7,40,19,0,0,38,0,7,0,37,0,285.0
6728,29,1,5,0,106,7,40,15,0,0,38,0,7,0,37,0,279.0
6729,18,0,5,0,106,7,40,15,0,0,39,0,7,0,38,4,269.0
6730,16,0,5,0,104,7,40,15,0,0,39,0,7,0,36,0,276.0
6731,16,0,5,0,106,7,40,15,0,0,39,1,7,0,38,2,279.0
6732,21,1,5,0,106,7,41,15,0,0,38,0,8,0,37,0,279.0
6733,20,0,5,0,106,7,40,15,0,0,39,0,7,0,38,2,280.0
6734,21,0,5,0,105,7,40,15,0,0,38,0,7,0,38,4,280.0
6735,23,0,5,0,105,7,42,15,0,0,39,0,7,0,37,0,278.0
6736,20,0,5,0,106,7,40,15,0,0,39,0,7,0,37,2,277.0
6737,19,0,5,0,105,7,40,18,0,0,38,0,8,0,37,0,277.0
6738,19,0,5,0,105,7,43,15,0,0,38,0,8,0,37,0,292.0
6739,18,1,21,0,104,7,40,15,0,0,39,0,8,0,37,2,276.0
6740,18,0,5,0,104,7,40,19,0,0,39,0,8,0,36,0,286.0
6741,18,0,5,0,104,7,30,15,0,0,61,0,8,0,36,2,281.0
6742,20,1,5,0,106,7,40,18,0,0,38,1,7,0,36,2,273.0
6743,19,1,5,0,105,7,40,15,0,0,37,1,7,0,36,0,274.0
6744,19,1,5,0,105,7,40,15,0,0,38,1,7,0,36,0,282.0
6745,18,0,5,0,106,7,40,15,0,0,38,10,7,0,36,0,279.0
6746,18,1,5,0,106,7,40,15,0,0,38,2,7,0,36,4,278.0
6747,18,0,5,0,104,7,40,18,0,0,38,0,7,0,37,4,322.0
6748,18,1,53,0,104,7,40,15,0,0,38,0,8,0,36,2,310.0
6749,19,1,34,0,106,7,40,19,0,0,39,0,7,0,38,0,298.0
6750,19,1,21,0,106,7,40,19,0,0,39,0,8,0,36,2,278.0
6751,20,0,5,0,106,7,41,15,0,0,38,0,8,0,36,2,300.0
6752,21,1,21,0,107,7,40,19,0,0,38,0,8,0,36,2,278.0
6753,21,0,5,0,106,7,39,15,0,0,39,0,8,0,38,0,283.0
6754,21,0,4,0,106,7,42,15,0,0,38,0,8,0,38,4,427.0
6755,19,0,5,0,107,7,40,18,0,0,38,148,7,0,36,2,412.0
6756,23,1,5,0,106,7,40,15,0,0,38,131,8,0,36,2,410.0
6757,18,1,5,0,107,7,45,18,0,0,38,127,7,0,37,0,406.0
6758,20,0,5,0,107,7,40,15,1,0,38,127,7,0,37,2,400.0
6759,18,0,5,0,105,7,40,15,0,0,38,126,8,0,36,2,393.0
6760,19,0,5,0,105,7,30,15,0,0,38,125,7,0,38,4,397.0
6761,16,0,5,0,106,7,40,15,0,0,38,123,8,0,37,2,400.0
6762,17,1,5,0,106,7,40,19,0,0,39,122,7,0,37,0,393.0
6763,17,0,5,0,104,7,40,15,0,0,39,123,7,0,36,0,392.0
6764,16,0,5,0,106,7,40,15,0,0,39,121,7,0,36,0,275.0
6765,17,0,5,0,106,7,40,19,0,0,38,0,7,0,36,0,274.0
6766,15,0,5,0,106,7,40,15,0,0,39,1,8,0,38,0,273.0
6767,16,0,5,0,105,7,40,15,0,0,39,0,8,0,36,2,277.0
6768,15,0,5,0,105,7,40,19,0,0,38,0,7,0,37,4,286.0
6769,15,0,21,0,106,7,40,15,0,0,38,0,7,0,37,0,271.0
6770,14,0,5,0,106,7,42,15,0,0,38,0,7,0,37,0,270.0
6771,14,0,5,0,106,7,40,15,0,0,38,1,8,0,36,0,270.0
6772,14,0,5,0,106,7,40,15,0,0,39,0,7,0,37,0,277.0
6773,14,0,5,0,105,7,43,19,0,0,38,0,7,0,37,2,275.0
6774,16,1,5,0,106,7,40,15,0,0,39,0,7,0,37,2,301.0
6775,13,0,35,0,105,7,40,15,0,0,39,0,8,0,37,2,1278.0
6776,11,0,21,0,113,7,30,19,0,0,38,10,8,0,1021,0,1837.0
6777,12,1,5,0,114,7,40,15,0,0,39,7,7,0,1588,2,1949.0
6778,12,0,5,0,114,7,40,15,0,0,38,7,7,0,1704,0,1988.0
6779,12,0,5,0,114,7,40,18,0,0,38,7,8,0,1739,0,2004.0
6780,12,0,5,0,114,7,40,15,0,0,39,7,8,0,1755,2,2004.0
6781,19,0,5,0,115,7,40,23,0,0,38,7,8,0,1742,0,1990.0
6782,16,1,5,0,113,7,40,20,0,0,38,7,8,0,1735,0,2016.0
6783,15,0,5,0,115,7,40,20,0,0,39,7,8,0,1758,2,2159.0
6784,15,0,5,0,113,7,40,23,0,0,38,150,8,0,1760,0,2175.0
6785,10,0,21,0,114,7,40,21,0,0,38,139,8,0,1777,0,2147.0
6786,9,0,5,0,113,7,41,20,0,0,39,136,8,0,1765,4,2168.0
6787,9,0,5,0,114,7,40,25,0,0,39,134,8,0,1785,2,2156.0
6788,12,0,5,0,113,7,39,15,0,0,38,133,8,0,1784,2,2160.0
6789,10,0,5,0,114,7,42,15,0,0,38,134,7,0,1786,2,2172.0
6790,11,0,5,0,114,7,40,19,0,0,39,133,8,0,1794,2,2174.0
6791,12,1,5,0,114,7,40,16,0,0,39,132,7,0,1801,0,2193.0
6792,15,1,5,0,113,7,45,20,0,0,38,131,8,0,1808,2,2172.0
6793,10,0,5,0,113,7,40,16,0,0,39,131,8,0,1803,0,2191.0
6794,10,0,5,0,113,7,39,16,0,0,38,130,7,0,1824,2,2180.0
6795,10,0,5,0,113,7,30,20,0,0,38,130,7,0,1818,2,2182.0
6796,11,0,5,0,114,7,40,16,0,0,38,129,7,0,1813,2,360.0
6797,10,0,5,0,107,7,40,16,0,0,38,129,8,0,0,0,365.0
6798,9,1,5,0,107,7,40,20,0,0,38,130,7,0,1,0,360.0
6799,8,0,5,0,108,7,40,16,0,0,38,130,7,0,1,0,383.0
6800,13,0,21,0,107,7,40,15,0,0,39,129,7,0,1,4,402.0
6801,8,0,5,0,106,7,40,63,0,0,38,127,7,0,1,0,406.0
6802,10,0,5,0,106,7,41,61,0,0,39,127,7,0,1,2,376.0
6803,12,0,21,0,105,7,40,15,0,0,39,129,7,0,1,0,234.0
6804,7,0,5,0,106,7,40,19,1,0,39,0,7,0,1,2,227.0
6805,5,0,5,0,106,7,41,15,0,0,38,1,8,0,1,0,226.0
6806,6,1,5,0,106,7,40,15,0,0,38,0,7,0,1,0,234.0
6807,5,1,5,0,106,7,40,19,1,0,39,0,8,0,1,2,233.0
6808,5,0,5,0,106,7,43,15,0,0,39,0,8,0,1,4,226.0
6809,5,0,5,0,106,7,40,15,0,0,38,0,7,0,1,2,231.0
6810,5,1,5,0,107,7,40,19,0,0,39,0,7,0,1,0,218.0
6811,5,1,5,0,106,7,31,16,0,0,39,0,7,0,1,0,229.0
6812,4,0,5,0,106,7,42,16,0,0,38,0,8,0,1,2,275.0
6813,7,0,5,0,107,7,40,20,0,0,39,0,7,0,39,4,269.0
6814,7,0,5,0,106,7,40,16,0,0,38,1,7,0,38,4,273.0
6815,9,1,5,0,106,7,40,20,0,0,38,0,8,0,37,2,265.0
6816,8,0,5,0,106,7,40,15,0,0,38,1,8,0,37,0,269.0
6817,7,1,5,0,106,7,40,15,1,0,38,1,7,0,37,4,423.0
6818,7,0,5,0,106,7,41,173,0,0,39,0,7,0,36,2,432.0
6819,7,0,5,0,106,7,40,183,0,0,38,0,7,0,37,2,445.0
6820,7,0,5,0,104,7,40,199,0,0,38,0,7,0,36,2,449.0
6821,5,0,5,0,106,7,41,202,0,0,38,1,7,0,37,0,423.0
6822,4,0,5,0,106,7,40,179,0,0,38,0,8,0,36,0,449.0
6823,5,0,5,0,106,7,40,200,0,0,38,1,8,0,37,2,428.0
6824,5,0,5,0,104,7,42,183,0,0,39,0,7,0,36,0,426.0
6825,4,1,5,0,104,7,40,184,0,0,38,0,7,0,36,0,419.0
6826,5,1,5,0,105,7,40,172,0,0,38,0,8,0,36,2,436.0
6827,4,1,5,0,106,7,46,184,0,0,39,0,8,0,36,0,566.0
6828,4,0,5,0,104,7,40,181,0,0,38,144,7,0,36,0,555.0
