,BME,CDE,DWE,FGE,FRE,HPE,TVE,all_P
5818,7,1,0,1,105,35,38,187
5819,7,0,0,1,104,36,39,187
5820,7,0,0,1,104,36,39,187
5821,7,0,0,0,104,37,38,186
5822,7,1,0,0,105,36,39,188
5823,7,0,0,0,105,38,38,188
5824,7,0,0,0,104,36,39,186
5825,7,1,0,0,104,35,38,185
5826,7,0,0,0,104,36,38,185
5827,7,0,0,0,105,36,39,187
5828,7,0,0,0,104,36,38,185
5829,7,0,0,0,104,36,39,186
5830,7,0,0,0,103,36,38,184
5831,7,1,0,1,103,36,39,187
5832,7,1,0,0,104,37,39,188
5833,7,0,0,147,104,36,38,332
5834,7,0,0,135,104,36,38,320
5835,7,1,0,132,104,35,38,317
5836,7,1,0,130,106,36,38,318
5837,7,0,0,128,105,37,38,315
5838,7,0,0,127,103,36,39,312
5839,7,0,0,124,104,36,38,309
5840,7,0,0,124,104,36,38,309
5841,7,0,0,125,105,36,39,312
5842,7,0,0,123,106,37,38,311
5843,7,0,0,0,104,35,38,184
5844,7,0,0,1,104,36,38,186
5845,7,1,0,0,105,37,38,188
5846,7,0,0,0,104,36,39,186
5847,7,0,0,1,104,37,38,187
5848,7,1,0,0,104,38,38,188
5849,7,0,0,0,104,36,39,186
5850,7,0,0,0,104,36,39,186
5851,7,0,0,0,104,36,39,186
5852,7,0,0,0,105,37,39,188
5853,7,0,0,0,103,36,38,184
5854,7,0,0,0,104,37,38,186
5855,7,1,0,0,103,36,39,186
5856,7,0,0,0,104,36,39,186
5857,7,0,0,0,104,35,38,184
5858,7,0,0,0,104,37,38,186
5859,7,0,0,1,104,36,38,186
5860,7,0,0,0,103,37,39,186
5861,7,0,0,1,104,36,38,186
5862,7,0,0,7,103,36,38,191
5863,7,0,0,7,104,37,38,193
5864,7,1,0,7,104,37,38,194
5865,7,0,0,157,104,37,38,343
5866,7,0,0,143,104,36,38,328
5867,7,0,0,139,104,36,39,325
5868,7,1,0,138,103,37,38,324
5869,7,0,0,139,103,37,39,325
5870,7,0,0,138,104,36,38,323
5871,7,0,0,138,104,37,38,324
5872,7,0,0,138,103,36,38,322
5873,7,0,0,136,104,37,38,322
5874,7,0,0,136,105,36,38,322
5875,7,1,0,134,104,36,38,320
5876,7,0,0,134,103,36,39,319
5877,7,0,0,133,104,37,39,320
5878,7,0,0,133,105,36,38,319
5879,7,1,0,133,104,36,39,320
5880,7,0,0,132,104,36,39,318
5881,7,0,0,132,104,37,38,318
5882,7,0,0,132,105,37,39,320
5883,7,0,0,132,104,36,39,318
5884,7,0,0,132,104,36,39,318
5885,7,0,0,134,103,37,40,321
5886,7,1,0,133,104,36,39,320
5887,7,0,0,132,113,1252,39,1543
5888,7,0,0,131,374,2128,39,2679
5889,7,0,0,131,372,2252,39,2801
5890,7,2,0,131,368,2323,39,2870
5891,7,0,0,129,370,2343,40,2889
5892,7,0,0,129,369,2351,39,2895
5893,7,1,0,129,369,2362,39,2907
5894,7,0,0,128,367,2370,40,2912
5895,7,0,0,128,363,2376,39,2913
5896,7,0,0,128,367,2390,39,2931
5897,7,1,0,128,371,2393,39,2939
5898,7,0,0,129,363,2394,39,2932
5899,7,0,0,128,371,2398,39,2943
5900,7,1,0,7,369,2396,39,2819
5901,7,0,0,6,367,2402,38,2820
5902,7,0,0,7,374,2404,40,2832
5903,7,0,0,6,366,2406,39,2824
5904,7,1,0,7,373,2409,38,2835
5905,7,0,0,6,369,2409,39,2830
5906,7,0,0,7,370,2409,39,2832
5907,7,0,0,0,370,2416,39,2832
5908,7,1,0,0,363,2412,39,2822
5909,7,0,0,152,367,2408,39,2973
5910,6,0,0,136,369,2420,39,2970
5911,7,1,0,129,371,2410,39,2957
5912,7,0,0,128,362,2422,39,2958
5913,7,1,0,127,361,2422,40,2958
5914,7,0,0,126,168,1,39,341
5915,7,0,0,127,105,1,39,279
5916,7,1,0,126,104,1,40,279
5917,7,0,0,123,103,1,38,272
5918,7,1,0,122,103,1,39,273
5919,7,1,0,122,103,1,39,273
5920,7,0,0,121,103,1,38,270
5921,7,0,0,0,103,0,39,149
5922,7,0,0,0,103,1,39,150
5923,7,0,0,0,103,1,39,150
5924,7,0,0,0,102,1,39,149
5925,7,0,0,0,102,1,39,149
5926,7,0,0,0,103,1,39,150
5927,7,0,0,0,103,1,39,150
5928,7,0,0,0,104,1,39,151
5929,7,0,0,1,104,1,38,151
5930,7,1,0,0,102,41,39,190
5931,7,0,0,0,102,38,39,186
5932,7,1,0,0,103,37,39,187
5933,7,0,0,0,102,37,40,186
5934,7,0,0,0,102,37,39,185
5935,7,0,0,0,102,36,39,184
5936,7,1,0,0,103,36,38,185
5937,7,1,0,1,103,37,38,187
5938,7,0,0,0,103,36,39,185
5939,7,0,0,0,102,36,39,184
5940,7,0,0,0,102,37,39,185
5941,7,0,0,0,103,36,39,185
5942,7,0,0,0,113,1544,38,1702
5943,7,0,0,0,114,1705,37,1863
5944,7,0,0,0,113,1762,39,1921
5945,7,0,0,0,113,1747,39,1906
5946,7,0,0,0,113,1753,38,1911
5947,7,0,0,0,112,1757,39,1915
5948,7,0,0,0,112,1777,38,1934
5949,7,1,0,0,113,1784,38,1943
5950,7,0,0,0,114,1782,39,1942
5951,7,0,0,0,112,1782,38,1939
5952,7,0,0,0,112,1793,38,1950
5953,7,0,0,141,112,1798,38,2096
5954,7,0,0,138,112,1801,38,2096
5955,7,0,0,128,112,1801,38,2086
5956,7,0,0,127,113,1798,38,2083
5957,7,0,0,127,112,1802,38,2086
5958,7,0,0,124,112,1810,38,2091
5959,7,1,0,124,112,1809,38,2091
5960,7,0,0,123,113,1811,38,2092
5961,7,0,0,122,113,1813,38,2093
5962,7,0,0,122,113,1816,38,2096
5963,7,0,0,120,112,1815,38,2092
5964,7,0,0,0,113,1814,39,1973
5965,7,0,0,0,112,1819,39,1977
5966,7,0,0,0,113,1818,38,1976
5967,7,0,0,10,113,1822,38,1990
5968,7,1,0,0,112,1816,38,1974
5969,7,0,0,0,114,1824,39,1984
5970,7,0,0,0,113,1826,38,1984
5971,7,0,0,0,106,1,39,153
5972,7,1,0,0,107,1,38,154
5973,7,0,0,0,107,0,38,152
5974,7,1,0,0,106,1,39,154
5975,7,0,0,0,106,1,39,153
5976,7,0,0,0,107,1,38,153
5977,7,0,0,0,105,1,38,151
5978,7,0,0,0,106,1,38,152
5979,7,0,0,0,106,1,38,152
5980,7,0,0,0,106,1,38,152
5981,7,0,0,0,106,1,38,152
5982,7,0,0,0,106,1,38,152
5983,7,0,0,1,105,1,38,152
5984,7,0,0,0,105,1,38,151
5985,7,0,0,0,104,1,39,151
5986,7,1,0,0,106,1,39,154
5987,7,1,0,0,105,0,39,152
5988,7,0,0,0,105,41,38,191
5989,7,0,0,0,105,37,38,187
5990,7,1,0,0,106,36,38,188
5991,7,0,0,141,105,36,39,328
5992,7,0,0,140,104,37,38,326
5993,7,0,0,128,105,36,38,314
5994,7,0,0,127,106,37,38,315
5995,7,2,0,127,106,36,38,316
5996,7,0,0,125,106,36,39,313
5997,7,1,0,124,105,35,39,311
5998,7,0,0,123,106,36,38,310
5999,7,0,0,122,107,36,38,310
6000,7,0,0,122,104,36,38,307
6001,7,0,0,0,106,37,38,188
6002,7,0,0,0,105,36,39,187
6003,7,0,0,7,105,36,39,194
6004,7,0,0,7,106,36,38,194
6005,7,0,0,7,106,35,38,193
6006,7,0,0,7,105,36,38,193
6007,7,0,0,7,106,37,39,196
6008,7,1,0,7,105,36,38,194
6009,7,1,0,7,105,36,39,195
6010,7,1,0,7,105,36,38,194
6011,7,1,0,7,105,37,39,196
6012,7,0,0,7,107,36,39,196
6013,7,1,0,7,106,37,38,196
6014,7,1,0,155,105,37,38,343
6015,7,1,0,139,104,36,38,325
6016,7,0,0,136,104,37,38,322
6017,7,1,0,135,104,37,38,322
6018,7,0,0,134,105,35,39,320
6019,7,1,0,135,105,36,38,322
6020,7,9,0,134,114,1420,39,1723
6021,7,6,0,132,115,1639,38,1937
6022,7,5,0,132,114,1729,39,2026
6023,7,4616,0,131,114,1730,38,6636
6024,7,4600,0,130,113,1746,38,6634
6025,7,4615,0,130,106,1,39,4898
6026,7,4642,0,131,106,1,38,4925
6027,7,4610,0,131,107,1,39,4895
6028,7,4633,0,129,106,1,39,4915
6029,7,4604,0,129,106,0,38,4884
6030,7,4620,0,128,107,1,38,4901
6031,7,4623,0,128,106,0,38,4902
6032,7,4593,0,127,106,1,38,4872
6033,7,4578,0,124,106,1,39,4855
6034,7,4597,0,122,106,1,39,4872
6035,7,4609,0,1,106,1,39,4763
6036,7,4597,0,0,106,1,40,4751
6037,7,250,0,0,105,38,38,438
6038,7,4581,0,0,106,37,39,4770
6039,7,4602,0,1,106,37,39,4792
6040,7,4608,0,0,104,38,38,4795
6041,7,4620,0,0,107,37,39,4810
6042,7,4593,0,0,106,36,38,4780
6043,6,4589,0,1,103,37,39,4775
6044,7,4620,0,1,104,38,39,4809
6045,7,4621,0,0,104,38,38,4808
6046,7,4552,0,0,104,37,39,4739
6047,7,4541,0,0,106,35,39,4728
6048,7,4566,0,0,105,37,38,4753
6049,7,246,0,0,104,37,38,432
6050,7,242,0,0,106,37,38,430
6051,7,4540,0,1,104,37,39,4728
6052,7,4566,0,1,106,36,38,4754
6053,7,239,0,0,106,37,39,428
6054,7,4604,0,1,105,36,39,4792
6055,331,4584,0,0,106,36,39,5096
6056,329,4552,0,0,106,36,228,5251
6057,329,4565,0,0,105,37,200,5236
6058,331,252,0,0,107,37,205,932
6059,329,246,0,0,106,38,215,934
6060,328,4926,0,0,107,36,205,5602
6061,327,4580,0,0,106,36,371,5420
6062,328,4592,0,0,106,36,261,5323
6063,332,253,0,0,106,36,284,1011
6064,331,243,0,142,106,37,255,1114
6065,332,242,0,129,106,37,348,1194
6066,333,249,0,127,106,37,218,1070
6067,332,254,0,126,106,37,218,1073
6068,333,247,0,124,106,37,294,1141
6069,328,243,0,125,106,36,213,1051
6070,327,249,0,123,105,36,263,1103
6071,327,247,0,122,105,36,244,1081
6072,327,259,0,121,106,36,224,1073
6073,328,253,0,120,106,37,231,1075
6074,329,250,0,0,106,36,221,942
6075,329,1,0,0,106,36,263,735
6076,330,0,0,0,106,37,233,706
6077,331,0,0,0,106,36,213,686
6078,330,0,0,0,106,36,264,736
6079,331,0,0,0,106,36,381,854
6080,331,0,0,0,106,36,252,725
6081,329,1,0,0,106,36,251,723
6082,332,0,0,0,106,37,255,730
6083,332,1,0,0,106,36,364,839
6084,333,0,0,0,107,36,226,702
6085,332,0,0,0,107,36,226,701
6086,334,0,0,0,106,37,324,801
6087,334,0,0,0,107,36,242,719
6088,335,0,0,0,107,36,254,732
6089,332,0,0,0,106,36,258,732
6090,332,1,0,0,106,36,226,701
6091,331,0,0,10,106,36,336,819
6092,331,0,0,10,107,37,341,826
6093,329,0,0,0,106,36,299,770
6094,330,1,0,0,106,36,223,696
6095,330,1,0,0,107,36,248,722
6096,329,0,0,0,107,36,267,739
6097,329,0,0,0,106,37,208,680
6098,331,0,0,0,107,37,248,723
6099,333,0,0,0,107,37,252,729
6100,333,1,0,0,107,37,241,719
6101,332,0,0,0,106,36,269,743
6102,334,1,0,0,107,37,386,865
6103,333,0,0,0,107,37,338,815
6104,334,0,0,146,106,36,242,864
6105,332,0,0,134,108,38,201,813
6106,331,2,0,128,107,35,237,840
6107,332,0,0,127,106,36,227,828
6108,332,0,0,125,107,36,256,856
6109,332,0,0,124,106,37,245,844
6110,333,0,0,123,106,37,236,835
6111,331,1,0,122,107,36,334,931
6112,333,0,0,121,107,36,292,889
6113,333,0,0,121,106,37,235,832
6114,337,0,0,0,106,38,249,730
6115,338,1,0,0,107,36,246,728
6116,338,0,0,0,106,36,236,716
6117,338,0,0,0,106,37,381,862
6118,339,0,0,0,107,37,259,742
6119,339,1,0,0,107,38,229,714
6120,333,1,0,0,107,36,273,750
6121,331,0,0,0,106,36,253,726
6122,333,0,0,0,107,38,253,731
6123,332,0,0,0,106,36,240,714
6124,334,0,0,0,107,36,239,716
6125,334,0,0,0,106,36,219,695
6126,335,0,0,0,107,36,242,720
6127,335,0,0,0,107,37,229,708
6128,335,1,0,0,106,36,237,715
6129,335,0,0,0,106,36,254,731
6130,334,0,0,0,107,36,306,783
6131,335,0,0,0,106,36,227,704
6132,335,1,0,0,106,37,232,711
6133,335,1,0,0,106,38,258,738
6134,336,0,0,0,106,36,203,681
6135,337,0,0,0,107,37,288,769
6136,338,0,0,0,106,37,221,702
6137,336,2,0,0,106,36,238,718
6138,339,0,0,0,107,37,274,757
6139,340,1,0,0,105,36,252,734
6140,338,0,0,0,106,36,259,739
6141,339,0,0,0,106,36,385,866
6142,339,0,0,0,107,37,249,732
6143,335,1,0,0,106,38,228,708
6144,336,0,0,0,106,37,226,705
6145,337,0,0,0,106,38,228,709
6146,338,0,0,0,106,38,225,707
6147,339,0,0,0,107,37,228,711
6148,340,1,0,0,106,36,255,738
6149,337,0,0,891,105,38,254,1625
6150,339,1,0,142,106,36,261,885
6151,333,1,0,129,106,37,242,848
6152,335,0,0,131,106,37,372,981
6153,337,0,0,130,106,37,232,842
6154,338,0,0,130,106,38,255,867
6155,334,0,0,130,106,35,228,833
6156,332,0,0,130,106,37,248,853
6157,334,0,0,128,106,36,262,866
6158,333,1,0,129,106,36,233,838
6159,331,1,0,128,107,37,262,866
6160,332,0,0,128,107,37,229,833
6161,332,0,0,128,106,36,297,899
6162,335,0,0,127,106,37,389,994
6163,336,0,0,127,106,36,211,816
6164,338,0,0,127,106,36,253,860
6165,339,0,0,7,106,38,270,760
6166,338,1,0,7,106,37,248,737
6167,339,0,0,7,106,38,39,529
6168,7,1,0,7,107,37,38,197
6169,7,0,0,7,107,36,39,196
6170,7,0,0,7,106,38,38,196
6171,7,0,0,7,106,37,39,196
6172,7,1,0,7,106,38,39,198
6173,7,0,0,7,106,37,38,195
6174,7,1,0,7,106,37,39,197
6175,7,1,0,140,107,37,38,330
6176,7,0,0,146,106,38,38,335
6177,7,1,0,137,105,37,39,326
6178,7,0,0,136,106,38,38,325
6179,7,0,0,134,106,37,38,322
6180,7,0,0,130,106,38,38,319
6181,7,1,0,129,106,36,38,317
6182,7,0,0,127,106,36,39,315
6183,7,0,0,126,105,37,39,314
6184,7,0,0,127,106,37,38,315
6185,7,0,0,125,106,37,38,313
6186,7,0,0,122,106,37,38,310
6187,7,0,0,123,106,37,39,312
6188,7,0,0,0,104,37,38,186
6189,7,0,0,0,107,38,39,191
6190,7,1,0,0,106,37,39,190
6191,7,0,0,0,106,37,38,188
6192,7,0,0,0,107,37,39,190
6193,7,0,0,0,106,36,39,188
6194,7,0,0,0,106,36,39,188
6195,7,0,0,0,106,38,39,190
6196,7,0,0,0,106,38,39,190
6197,7,0,0,0,106,37,38,188
6198,7,0,0,0,105,38,39,189
6199,7,1,0,0,107,37,38,190
6200,7,0,0,0,106,38,38,189
6201,7,1,0,1,107,38,39,193
6202,7,0,0,0,106,37,39,189
6203,7,1,0,1,107,37,40,193
6204,7,0,0,1,106,37,39,190
6205,7,0,0,0,106,39,38,190
6206,7,1,0,0,106,38,38,190
6207,7,1,0,0,106,37,39,190
6208,7,0,0,0,106,37,39,189
6209,7,0,0,0,106,38,38,189
6210,7,1,0,0,107,37,39,191
6211,7,0,0,0,107,37,38,189
6212,7,0,0,0,106,36,39,188
6213,7,0,0,0,106,36,39,188
6214,7,1,0,0,105,36,38,187
6215,7,0,0,0,106,37,38,188
6216,7,0,0,0,105,36,38,186
6217,7,0,0,0,106,37,39,189
6218,7,2,0,0,106,36,38,189
6219,7,0,0,0,114,999,38,1158
6220,7,0,0,0,113,1545,39,1704
6221,7,0,0,0,114,1655,39,1815
6222,8,0,0,369,115,1664,39,2195
6223,7,0,0,140,113,1710,38,2008
6224,7,2,0,129,115,1722,39,2014
6225,7,0,0,126,114,1734,38,2019
6226,7,1,0,127,114,1750,38,2037
6227,7,0,0,125,115,1757,38,2042
6228,7,0,0,124,115,1744,39,2029
6229,7,0,0,123,114,1766,38,2048
6230,7,0,0,123,114,1762,38,2044
6231,7,1,0,122,115,1778,38,2061
6232,7,1,0,0,115,1774,39,1936
6233,7,0,0,0,115,1779,38,1939
6234,7,0,0,0,114,1779,38,1938
6235,7,0,0,0,113,1784,39,1943
6236,7,0,0,0,114,1778,38,1937
6237,7,1,0,0,113,1782,39,1942
6238,7,0,0,0,115,1785,38,1945
6239,7,0,0,10,114,1787,38,1956
6240,7,0,0,0,115,1787,38,1947
6241,7,0,0,1,114,1787,39,1948
6242,7,0,0,1,113,1794,38,1953
6243,7,1,0,0,114,1793,39,1954
6244,7,0,0,0,114,1794,38,1953
6245,7,0,0,0,115,1792,38,1952
6246,7,1,0,0,115,1802,38,1963
6247,7,1,0,1,115,1797,39,1960
6248,7,1,0,0,114,1795,38,1955
6249,7,1,0,0,114,1805,39,1966
6250,7,0,0,0,115,1805,39,1966
6251,7,0,0,0,114,1806,39,1966
6252,7,1,0,0,115,1802,39,1964
6253,7,0,0,0,108,1,39,155
6254,7,2,0,0,107,1,38,155
6255,7,0,0,1,106,1,39,154
6256,7,0,0,0,107,1,39,154
6257,7,0,0,0,106,1,38,152
6258,7,1,0,0,107,1,38,154
6259,7,1,0,0,108,1,38,155
6260,7,1,0,0,106,1,39,154
6261,7,1,0,0,108,1,39,156
6262,7,1,0,0,107,1,38,154
6263,7,0,0,145,106,1,38,297
6264,7,1,0,132,107,0,38,285
6265,7,0,0,128,106,0,38,279
6266,7,1,0,128,106,1,38,281
6267,7,0,0,126,106,1,38,278
6268,7,0,0,126,106,1,38,278
6269,7,0,0,124,105,1,39,276
6270,7,1,0,123,107,38,38,314
6271,7,0,0,122,106,37,38,310
6272,7,2,0,122,105,37,38,311
6273,7,0,0,1,106,37,39,190
6274,7,0,0,0,106,37,38,188
6275,7,0,0,0,106,38,39,190
6276,7,0,0,0,106,37,39,189
6277,7,1,0,0,106,36,38,188
6278,7,0,0,1,108,36,38,190
6279,7,0,0,0,106,37,39,189
6280,7,0,0,0,107,37,39,190
6281,7,1,0,0,106,37,39,190
6282,7,0,0,0,107,37,39,190
6283,7,0,0,1,107,37,38,190
6284,7,0,0,0,107,37,39,190
6285,7,0,0,0,106,37,38,188
6286,7,0,0,0,105,37,38,187
6287,7,0,0,0,106,37,39,189
6288,7,1,0,0,106,38,38,190
6289,7,0,0,0,106,37,39,189
6290,7,0,0,0,106,36,39,188
6291,7,0,0,0,105,38,39,189
6292,7,0,0,0,106,38,38,189
6293,7,0,0,0,105,37,39,188
6294,7,2,0,0,106,37,38,190
6295,7,0,0,0,106,38,38,189
6296,7,0,0,0,106,36,38,187
6297,7,0,0,0,114,1505,39,1665
6298,7,0,0,0,114,1617,38,1776
6299,7,1,0,0,114,1688,38,1848
6300,7,0,0,10,114,1717,38,1886
6301,7,0,0,1,115,1721,39,1883
6302,7,0,0,0,114,1737,38,1896
6303,7,0,0,1,114,1747,39,1908
6304,7,0,0,0,115,1750,38,1910
6305,7,0,0,0,114,1758,39,1918
6306,7,1,0,149,115,1765,39,2076
6307,7,0,0,139,114,1763,39,2062
6308,7,1,0,128,113,1773,38,2060
6309,7,0,0,128,115,1769,39,2058
6310,7,0,0,127,115,1776,39,2064
6311,7,1,0,125,113,1777,39,2062
6312,7,0,0,126,114,1778,39,2064
6313,7,0,0,125,113,1784,39,2068
6314,7,0,0,122,114,1785,39,2067
6315,7,1,0,122,114,1791,39,2074
6316,7,0,0,0,113,1786,38,1944
6317,7,0,0,0,115,1781,38,1941
6318,7,0,0,0,114,1783,38,1942
6319,7,0,0,0,114,1786,39,1946
6320,7,0,0,1,114,1786,39,1947
6321,7,0,0,10,115,1783,39,1954
6322,7,0,0,7,114,1794,39,1961
6323,7,0,0,7,115,1797,39,1965
6324,7,0,0,7,114,1790,38,1956
6325,7,0,0,7,114,1795,38,1961
6326,7,1,0,7,114,1795,39,1963
6327,7,1,0,7,115,1800,39,1969
6328,7,0,0,7,115,1806,39,1974
6329,7,0,0,7,114,1786,38,1952
6330,7,0,0,7,114,1790,39,1957
6331,7,1,0,7,114,1802,38,1969
6332,7,0,0,157,115,1798,39,2116
6333,7,0,0,140,114,1800,39,2100
6334,7,0,0,136,113,1789,39,2084
6335,7,0,0,135,115,1806,38,2101
6336,7,0,0,135,114,1808,39,2103
6337,7,0,0,135,107,1,39,289
6338,7,1,0,133,107,1,38,287
6339,7,1,0,132,106,1,39,286
6340,7,0,0,131,107,0,39,284
6341,7,1,0,132,106,1,38,285
6342,7,0,0,130,107,1,39,284
6343,7,0,0,131,106,1,39,284
6344,7,0,0,130,107,1,39,284
6345,7,0,0,130,107,1,38,283
6346,7,0,0,129,106,1,39,282
6347,7,0,0,129,106,1,39,282
6348,7,0,0,129,107,1,39,283
6349,7,2,0,127,106,1,39,282
6350,7,1,0,125,107,1,38,279
6351,7,0,0,123,106,1,38,275
6352,7,0,0,0,105,1,39,152
6353,7,0,0,0,107,1,38,153
6354,7,0,0,0,106,41,38,192
6355,7,0,0,1,106,37,39,190
6356,7,1,0,1,106,38,39,192
6357,7,0,0,0,106,38,38,189
6358,7,0,0,0,105,38,39,189
6359,7,0,0,0,104,38,39,188
6360,7,0,0,1,105,37,38,188
6361,7,0,0,0,104,37,38,186
6362,7,1,0,0,107,38,38,191
6363,7,1,0,0,106,37,38,189
6364,7,0,0,0,106,37,39,189
6365,7,0,0,0,106,38,38,189
6366,7,0,0,0,106,38,39,190
6367,7,0,0,1,107,37,39,191
6368,7,0,0,0,107,37,38,189
6369,7,0,0,1,108,38,39,193
6370,7,0,0,0,106,38,39,190
6371,7,0,0,0,106,38,39,190
6372,7,1,0,0,106,37,39,190
6373,7,0,0,0,106,37,39,189
6374,7,1,0,0,106,37,38,189
6375,7,0,0,0,106,38,38,189
6376,7,0,0,0,106,38,39,190
6377,7,0,0,0,106,36,38,187
6378,7,0,0,0,106,38,39,190
6379,7,0,0,0,106,38,38,189
6380,7,1,0,0,106,37,38,189
6381,7,1,0,0,106,37,39,190
6382,7,0,0,140,106,36,38,327
6383,7,0,0,140,114,1376,38,1675
6384,7,0,0,128,114,1624,39,1912
6385,7,0,0,127,114,1703,39,1990
6386,7,0,0,126,115,1727,39,2014
6387,7,0,0,125,114,1746,39,2031
6388,7,0,0,125,115,1715,39,2001
6389,7,1,0,122,115,1735,38,2018
6390,7,1,0,123,114,1744,38,2027
6391,7,0,0,122,116,1750,38,2033
6392,7,0,0,0,115,1755,39,1916
6393,7,1,0,1,115,1765,38,1927
6394,7,0,0,0,115,1770,38,1930
6395,7,0,0,0,114,1771,38,1930
6396,7,0,0,0,115,1770,38,1930
6397,7,0,0,0,114,1773,38,1932
6398,7,0,0,0,114,1778,38,1937
6399,7,0,0,0,114,1774,38,1933
6400,7,0,0,0,114,1781,38,1940
6401,7,1,0,0,114,1778,39,1939
6402,7,1,0,0,114,1785,39,1946
6403,7,0,0,0,114,1785,39,1945
6404,7,0,0,0,114,1776,38,1935
6405,7,1,0,0,114,1784,38,1944
6406,7,0,0,0,114,1791,39,1951
6407,7,0,0,0,114,1792,39,1952
6408,7,1,0,0,114,1790,38,1950
6409,7,0,0,7,114,1789,38,1955
6410,7,0,0,0,115,1794,39,1955
6411,7,1,0,0,114,1792,38,1952
6412,7,0,0,0,114,1795,39,1955
6413,7,1,0,0,114,1795,38,1955
6414,7,1,0,0,115,1800,38,1961
6415,7,1,0,0,114,1801,38,1961
6416,7,0,0,0,113,1797,38,1955
6417,7,0,0,0,114,1798,38,1957
6418,7,0,0,0,114,1801,39,1961
6419,7,1,0,0,113,1803,38,1962
6420,7,0,0,0,114,1808,39,1968
6421,7,0,0,0,114,1805,38,1964
6422,7,0,0,0,114,1801,38,1960
6423,7,0,0,126,115,1801,39,2088
6424,7,1,0,141,114,1810,39,2112
6425,7,0,0,131,113,1809,38,2098
6426,7,0,0,127,106,1,38,279
6427,7,0,0,127,107,1,38,280
6428,7,1,0,125,106,1,39,279
6429,7,0,0,126,107,1,38,279
6430,7,1,0,124,107,1,38,278
6431,7,1,0,124,106,1,39,278
6432,7,0,0,122,106,1,39,275
6433,7,1,0,1,107,1,39,156
6434,7,0,0,0,106,1,38,152
6435,7,1,0,0,106,1,38,153
6436,7,1,0,0,106,1,38,153
6437,7,0,0,0,106,1,38,152
6438,7,0,0,1,106,1,38,153
6439,7,0,0,0,106,1,38,152
6440,7,1,0,0,105,0,39,152
6441,7,0,0,0,106,1,39,153
6442,7,0,0,0,106,41,38,192
6443,7,0,0,0,106,38,38,189
6444,7,0,0,0,106,38,39,190
6445,7,1,0,0,105,37,39,189
6446,7,1,0,0,106,37,38,189
6447,7,1,0,0,107,36,38,189
6448,7,0,0,0,106,37,39,189
6449,7,0,0,0,106,37,39,189
6450,7,1,0,0,105,37,39,189
6451,7,1,0,0,106,36,39,189
6452,7,0,0,0,105,36,38,186
6453,7,0,0,0,106,38,39,190
6454,7,0,0,0,106,37,38,188
6455,7,0,0,0,104,37,39,187
6456,7,0,0,1,105,37,39,189
6457,7,0,0,0,107,38,38,190
6458,7,0,0,0,106,37,39,189
6459,7,0,0,0,107,36,39,189
6460,7,0,0,1,106,38,39,191
6461,7,1,0,0,105,37,39,189
6462,7,0,0,0,106,37,38,188
6463,7,0,0,0,106,36,38,187
6464,7,1,0,0,106,38,39,191
6465,7,0,0,0,105,37,38,187
6466,7,0,0,0,106,36,39,188
6467,7,1,0,0,107,37,38,190
6468,7,1,0,0,105,36,38,187
6469,7,1,0,1,115,1466,39,1629
6470,7,0,0,151,114,1651,38,1961
6471,7,0,0,134,115,1712,39,2007
6472,7,1,0,129,115,1735,38,2025
6473,7,1,0,128,115,1754,38,2043
6474,7,0,0,125,114,1733,38,2017
6475,7,1,0,126,115,1741,39,2029
6476,7,0,0,124,115,1750,39,2035
6477,7,0,0,124,115,1759,39,2044
6478,7,0,0,123,115,1766,38,2049
6479,7,0,0,124,114,1770,39,2054
6480,7,0,0,121,113,1775,38,2054
6481,7,0,0,121,114,1778,39,2059
6482,7,0,0,120,115,1779,39,2060
6483,7,0,0,0,114,1783,39,1943
6484,7,0,0,0,114,1787,38,1946
6485,7,1,0,0,114,1789,38,1949
6486,7,0,0,0,114,1787,38,1946
6487,7,0,0,458,114,1791,38,2408
6488,7,1,0,451,114,1792,38,2403
6489,7,0,0,449,114,1792,39,2401
6490,7,1,0,445,115,1795,39,2402
6491,7,0,0,445,114,1798,38,2402
6492,7,0,0,444,115,1800,38,2404
6493,7,0,0,443,114,1799,39,2402
6494,7,0,0,444,114,1801,38,2404
6495,7,0,0,445,114,1800,39,2405
6496,8,1,0,445,114,1803,37,2408
6497,7,1,0,446,115,1805,38,2412
6498,7,1,0,444,114,1803,39,2408
6499,7,0,0,444,114,1805,38,2408
6500,7,0,0,1,114,1806,38,1966
6501,7,0,0,1,113,1809,38,1968
6502,7,1,0,1,114,1806,39,1968
6503,7,1,0,1,114,1810,38,1971
6504,8,0,0,214,114,1807,39,2182
6505,7,0,0,154,114,1808,38,2121
6506,7,0,0,154,113,1811,38,2123
6507,7,0,0,156,114,1811,39,2127
6508,7,0,0,155,113,1810,39,2124
6509,7,0,0,149,114,1810,39,2119
6510,7,0,0,146,115,1813,38,2119
6511,7,0,0,144,115,1818,38,2122
6512,7,1,0,143,113,1814,38,2116
6513,7,0,0,142,113,1816,39,2117
6514,7,0,0,140,114,1818,38,2117
6515,7,0,0,140,107,1,39,294
6516,7,1,0,138,108,1,38,293
6517,7,0,0,138,106,1,39,291
6518,7,1,0,137,106,1,39,291
6519,7,0,0,136,107,0,39,289
6520,7,1,0,135,106,1,39,289
6521,7,1,0,135,106,1,38,288
6522,7,1,0,135,105,1,38,287
6523,7,0,0,134,106,1,38,286
6524,7,0,0,133,106,1,38,285
